azimuth_deg,elev_deg,dist_km,height_m_amsl,lat,lon
66.8,4.4971,53.600,4891.8,-33.18504,-70.25719
66.9,4.4629,53.700,4868.2,-33.18545,-70.25580
67.0,4.4001,53.940,4829.1,-33.18538,-70.25303
67.1,4.4666,54.280,4921.3,-33.18495,-70.24927
67.2,4.5454,54.280,4996.5,-33.18573,-70.24887
67.3,4.5740,54.320,5027.3,-33.18638,-70.24808
67.4,4.6291,54.720,5115.4,-33.18576,-70.24372
67.5,4.6674,54.720,5152.2,-33.18655,-70.24332
67.6,4.6410,54.700,5125.1,-33.18741,-70.24312
67.7,4.5683,54.720,5056.8,-33.18814,-70.24253
67.8,4.5238,54.680,5010.6,-33.18907,-70.24253
67.9,4.4856,54.660,4972.0,-33.18993,-70.24234
68.0,4.4724,54.660,4959.4,-33.19072,-70.24195
68.1,4.4826,54.700,4972.6,-33.19138,-70.24116
68.2,4.4912,54.760,4986.1,-33.19198,-70.24018
68.3,4.4148,55.000,4932.9,-33.19196,-70.23740
68.4,4.3046,54.880,4816.4,-33.19317,-70.23821
68.5,4.2482,54.600,4739.1,-33.19490,-70.24062
68.6,4.2107,54.520,4696.6,-33.19596,-70.24104
68.7,4.1963,54.520,4682.8,-33.19676,-70.24067
68.8,4.1839,54.520,4671.0,-33.19756,-70.24029
68.9,4.1943,54.520,4680.9,-33.19835,-70.23992
69.0,4.1938,54.520,4680.5,-33.19915,-70.23954
69.1,4.1979,54.520,4684.4,-33.19995,-70.23917
69.2,4.1939,54.500,4679.0,-33.20081,-70.23901
69.3,4.2137,54.480,4696.3,-33.20167,-70.23884
69.4,4.2131,54.580,4703.8,-33.20215,-70.23747
69.5,4.2199,54.680,4718.4,-33.20263,-70.23610
69.6,4.2599,54.900,4775.0,-33.20274,-70.23352
69.7,4.2800,54.980,4800.9,-33.20329,-70.23236
69.8,4.3017,57.860,5061.0,-33.19502,-70.20300
69.9,4.3380,57.540,5071.1,-33.19687,-70.20584
70.0,4.3782,57.480,5106.7,-33.19791,-70.20607
70.1,4.4174,57.480,5146.3,-33.19876,-70.20570
70.2,4.4514,57.480,5180.7,-33.19960,-70.20532
70.3,4.4675,57.520,5200.4,-33.20033,-70.20455
70.4,4.4231,57.000,5111.1,-33.20277,-70.20944
70.5,4.4611,56.720,5125.1,-33.20446,-70.21191
70.6,4.5440,56.740,5209.6,-33.20524,-70.21134
70.7,4.6403,56.680,5300.3,-33.20626,-70.21159
70.8,4.7029,56.720,5366.4,-33.20698,-70.21083
70.9,4.6680,56.820,5340.5,-33.20752,-70.20946
71.0,4.6160,56.540,5263.7,-33.20920,-70.21195
71.1,4.6078,56.180,5223.7,-33.21110,-70.21526
71.2,4.6338,55.700,5206.8,-33.21335,-70.21979
71.3,4.7040,55.580,5264.8,-33.21452,-70.22066
71.4,4.7509,55.540,5307.1,-33.21547,-70.22073
71.5,4.7611,55.560,5318.9,-33.21623,-70.22019
71.6,4.7541,55.620,5317.4,-33.21689,-70.21924
71.7,4.7693,55.680,5337.8,-33.21754,-70.21830
71.8,4.7333,55.700,5304.3,-33.21831,-70.21776
71.9,4.6635,55.720,5237.7,-33.21908,-70.21723
72.0,4.6426,55.660,5211.8,-33.22008,-70.21751
72.1,4.6669,55.580,5228.5,-33.22114,-70.21800
72.2,4.6698,55.580,5231.3,-33.22197,-70.21768
72.3,4.6601,55.540,5218.3,-33.22291,-70.21776
72.4,4.6209,55.520,5178.2,-33.22379,-70.21764
72.5,4.5646,55.560,5126.7,-33.22451,-70.21692
72.6,4.5774,54.940,5084.8,-33.22704,-70.22295
72.7,4.6151,54.920,5119.6,-33.22792,-70.22284
72.8,4.6726,54.820,5166.1,-33.22901,-70.22355
72.9,4.7534,54.760,5238.7,-33.22999,-70.22386
73.0,4.8033,54.740,5284.9,-33.23087,-70.22376
73.1,4.8614,54.780,5344.6,-33.23158,-70.22304
73.2,4.8820,54.740,5360.8,-33.23251,-70.22315
73.3,4.8624,54.720,5340.0,-33.23338,-70.22306
73.4,4.8551,54.740,5334.8,-33.23415,-70.22255
73.5,4.8534,54.740,5333.1,-33.23497,-70.22225
73.6,4.8551,54.580,5320.0,-33.23621,-70.22361
73.7,4.8816,54.540,5341.8,-33.23713,-70.22372
73.8,4.8809,54.580,5344.8,-33.23785,-70.22302
73.9,4.8951,55.380,5433.1,-33.23664,-70.21448
74.0,4.9038,55.200,5424.8,-33.23793,-70.21604
74.1,4.8989,55.080,5408.7,-33.23906,-70.21699
74.2,4.8662,55.060,5375.2,-33.23994,-70.21691
74.3,4.8110,55.060,5321.7,-33.24078,-70.21662
74.4,4.7704,55.000,5276.9,-33.24175,-70.21696
74.5,4.7222,55.040,5233.8,-33.24249,-70.21626
74.6,4.6867,55.080,5203.1,-33.24322,-70.21557
74.7,4.6672,55.100,5186.0,-33.24401,-70.21508
74.8,4.6465,55.120,5167.7,-33.24479,-70.21460
74.9,4.6319,55.180,5158.8,-33.24548,-70.21370
75.0,4.6268,55.240,5159.2,-33.24617,-70.21280
75.1,4.5905,55.280,5127.4,-33.24692,-70.21211
75.2,4.5537,55.400,5102.2,-33.24747,-70.21060
75.3,4.4988,55.480,5055.6,-33.24813,-70.20950
75.4,4.4663,55.500,5025.6,-33.24892,-70.20902
75.5,4.4511,55.520,5012.4,-33.24972,-70.20854
75.6,4.3950,55.500,4956.0,-33.25061,-70.20849
75.7,4.3033,52.000,4577.1,-33.25939,-70.24465
75.8,4.2901,52.040,4568.3,-33.26009,-70.24399
75.9,4.2424,52.100,4529.6,-33.26075,-70.24312
76.0,4.2007,52.160,4496.3,-33.26140,-70.24225
76.1,4.1508,52.200,4453.8,-33.26211,-70.24160
76.2,4.1326,52.260,4441.8,-33.26277,-70.24073
76.3,4.0928,52.280,4406.9,-33.26353,-70.24028
76.4,4.0760,55.060,4610.2,-33.25831,-70.21102
76.5,4.1099,55.080,4644.6,-33.25911,-70.21056
76.6,4.1181,55.100,4654.1,-33.25990,-70.21011
76.7,4.1128,55.220,4658.6,-33.26049,-70.20861
76.8,4.0938,55.340,4649.6,-33.26108,-70.20711
76.9,4.1015,55.480,4668.2,-33.26163,-70.20540
77.0,4.1093,55.520,4679.0,-33.26240,-70.20474
77.1,4.0823,55.520,4652.6,-33.26325,-70.20450
77.2,4.0570,55.540,4629.5,-33.26405,-70.20406
77.3,4.0208,55.580,4597.4,-33.26482,-70.20340
77.4,3.9551,55.620,4536.3,-33.26559,-70.20275
77.5,3.9345,55.660,4519.2,-33.26636,-70.20210
77.6,3.9356,55.680,4521.9,-33.26718,-70.20165
77.7,3.9585,55.700,4545.7,-33.26799,-70.20122
77.8,3.9472,55.700,4534.7,-33.26884,-70.20099
77.9,3.9227,55.740,4513.8,-33.26962,-70.20034
78.0,3.9272,55.800,4522.8,-33.27036,-70.19949
78.1,3.9954,55.880,4595.8,-33.27106,-70.19842
78.2,4.0374,55.860,4635.4,-33.27196,-70.19841
78.3,4.0299,55.820,4625.0,-33.27289,-70.19861
78.4,4.0119,55.760,4602.7,-33.27386,-70.19903
78.5,3.9649,55.720,4553.6,-33.27479,-70.19923
78.6,3.9177,55.620,4499.8,-33.27583,-70.20007
78.7,3.9051,51.160,4150.2,-33.28476,-70.24687
78.8,3.9196,50.760,4132.9,-33.28626,-70.25089
78.9,3.9434,50.700,4149.6,-33.28715,-70.25134
79.0,3.9607,50.800,4172.6,-33.28775,-70.25010
79.1,3.9839,50.820,4194.8,-33.28850,-70.24970
79.2,3.9845,50.860,4198.4,-33.28921,-70.24909
79.3,3.9123,50.940,4140.0,-33.28986,-70.24806
79.4,3.8909,50.160,4062.4,-33.29197,-70.25612
79.5,3.8944,50.140,4063.9,-33.29278,-70.25616
79.6,3.8838,50.100,4051.6,-33.29362,-70.25641
79.7,3.8766,50.100,4045.3,-33.29439,-70.25623
79.8,3.8554,50.060,4023.7,-33.29523,-70.25648
79.9,3.8311,50.020,3999.4,-33.29607,-70.25674
80.0,3.8002,50.000,3970.8,-33.29687,-70.25678
80.1,3.8146,49.520,3948.2,-33.29841,-70.26170
80.2,3.8269,49.520,3958.8,-33.29918,-70.26153
80.3,3.8314,49.560,3965.7,-33.29988,-70.26095
80.4,3.8567,49.660,3995.1,-33.30049,-70.25973
80.5,3.9004,49.720,4037.7,-33.30117,-70.25893
80.6,3.9179,49.740,4054.5,-33.30191,-70.25856
80.7,3.9081,49.720,4044.4,-33.30271,-70.25862
80.8,3.8992,49.680,4033.7,-33.30353,-70.25889
80.9,3.8766,49.680,4013.9,-33.30430,-70.25873
81.0,3.8218,49.700,3967.6,-33.30504,-70.25837
81.1,3.8014,48.920,3892.7,-33.30694,-70.26651
81.2,3.7859,48.820,3872.1,-33.30784,-70.26742
81.3,3.7660,48.820,3855.1,-33.30859,-70.26728
81.4,3.7432,48.840,3837.0,-33.30932,-70.26692
81.5,3.7319,48.840,3827.3,-33.31008,-70.26678
81.6,3.7265,48.840,3822.7,-33.31084,-70.26664
81.7,3.7236,48.860,3821.6,-33.31157,-70.26629
81.8,3.7190,48.880,3819.1,-33.31230,-70.26594
81.9,3.6816,48.920,3789.9,-33.31301,-70.26538
82.0,3.6676,56.140,4293.0,-33.30438,-70.18835
82.1,3.6708,56.180,4299.1,-33.30520,-70.18778
82.2,3.6559,56.160,4282.9,-33.30610,-70.18784
82.3,3.6587,56.180,4287.1,-33.30695,-70.18748
82.4,3.6477,56.220,4279.2,-33.30777,-70.18691
82.5,3.5981,56.280,4234.5,-33.30857,-70.18612
82.6,3.5273,56.240,4161.7,-33.30950,-70.18640
82.7,3.4687,56.180,4099.8,-33.31044,-70.18690
82.8,3.4626,49.220,3622.2,-33.31950,-70.26104
82.9,3.4464,49.240,3609.5,-33.32024,-70.26071
83.0,3.4151,49.300,3586.5,-33.32094,-70.25995
83.1,3.4035,49.280,3575.2,-33.32173,-70.26004
83.2,3.3670,49.240,3541.0,-33.32254,-70.26036
83.3,3.3399,49.160,3512.4,-33.32340,-70.26110
83.4,3.3442,56.320,3986.5,-33.31642,-70.18447
83.5,3.3712,56.340,4014.5,-33.31727,-70.18413
83.6,3.4062,56.360,4050.4,-33.31813,-70.18379
83.7,3.4366,56.400,4083.1,-33.31897,-70.18324
83.8,3.4546,56.400,4100.9,-33.31985,-70.18312
83.9,3.4660,56.420,4113.7,-33.32071,-70.18279
84.0,3.4622,56.420,4109.9,-33.32159,-70.18267
84.1,3.4641,56.420,4111.8,-33.32247,-70.18255
84.2,3.4443,56.380,4089.4,-33.32339,-70.18287
84.3,3.4296,56.360,4073.6,-33.32429,-70.18297
84.4,3.4207,56.340,4063.4,-33.32518,-70.18307
84.5,3.4215,56.340,4064.2,-33.32606,-70.18296
84.6,3.4329,56.340,4075.4,-33.32694,-70.18286
84.7,3.4625,56.360,4106.0,-33.32781,-70.18254
84.8,3.4911,56.380,4135.7,-33.32867,-70.18222
84.9,3.5224,56.400,4168.0,-33.32953,-70.18190
85.0,3.5413,56.420,4188.1,-33.33040,-70.18159
85.1,3.5243,56.400,4170.0,-33.33130,-70.18171
85.2,3.4806,56.360,4123.9,-33.33221,-70.18204
85.3,3.4369,56.360,4080.8,-33.33309,-70.18195
85.4,3.4345,56.340,4077.0,-33.33399,-70.18207
85.5,3.4407,56.340,4083.2,-33.33487,-70.18198
85.6,3.4257,56.360,4069.7,-33.33574,-70.18168
85.7,3.3375,56.260,3976.0,-33.33669,-70.18266
85.8,3.2892,56.280,3929.6,-33.33756,-70.18236
85.9,3.2478,56.340,3892.7,-33.33840,-70.18164
86.0,3.2191,56.400,3868.1,-33.33924,-70.18091
86.1,3.2268,56.460,3879.6,-33.34008,-70.18019
86.2,3.2300,56.540,3887.9,-33.34091,-70.17925
86.3,3.2322,56.560,3891.4,-33.34179,-70.17896
86.4,3.2405,56.580,3900.9,-33.34266,-70.17867
86.5,3.2748,56.600,3936.2,-33.34353,-70.17839
86.6,3.2614,56.700,3929.3,-33.34436,-70.17724
86.7,3.2732,56.800,3947.6,-33.34519,-70.17610
86.8,3.2650,56.840,3942.1,-33.34606,-70.17560
86.9,3.2422,56.760,3914.1,-33.34700,-70.17640
87.0,3.2526,56.420,3902.5,-33.34806,-70.17999
87.1,3.2978,56.440,3948.5,-33.34894,-70.17971
87.2,3.3043,56.400,3952.4,-33.34984,-70.18008
87.3,3.2993,56.380,3946.1,-33.35073,-70.18024
87.4,3.2819,56.420,3931.5,-33.35160,-70.17976
87.5,3.2827,56.440,3933.6,-33.35248,-70.17949
87.6,3.2946,56.500,3949.4,-33.35334,-70.17879
87.7,3.3080,56.560,3966.5,-33.35420,-70.17810
87.8,3.3412,56.580,4000.8,-33.35508,-70.17783
87.9,3.3462,56.600,4007.0,-33.35596,-70.17757
88.0,3.3161,56.500,3970.6,-33.35688,-70.17860
88.1,3.3421,56.360,3987.1,-33.35782,-70.18007
88.2,3.3591,56.280,3998.6,-33.35873,-70.18089
88.3,3.3707,56.220,4006.1,-33.35963,-70.18150
88.4,3.3603,56.180,3993.1,-33.36052,-70.18189
88.5,3.3489,56.180,3981.9,-33.36140,-70.18186
88.6,3.3701,55.660,3968.2,-33.36243,-70.18742
88.7,3.4196,55.580,4011.1,-33.36332,-70.18825
88.8,3.4167,55.400,3996.1,-33.36424,-70.19016
88.9,3.4170,55.300,3989.6,-33.36513,-70.19121
89.0,3.4170,55.240,3985.7,-33.36601,-70.19183
89.1,3.4401,55.200,4005.3,-33.36688,-70.19224
89.2,3.4590,55.160,4020.8,-33.36776,-70.19265
89.3,3.5008,55.140,4059.9,-33.36863,-70.19284
89.4,3.5270,55.140,4085.2,-33.36949,-70.19283
89.5,3.5097,55.080,4064.4,-33.37036,-70.19346
89.6,3.4891,55.000,4039.0,-33.37124,-70.19430
89.7,3.4936,54.960,4040.6,-33.37211,-70.19472
89.8,3.5090,54.960,4055.5,-33.37297,-70.19471
89.9,3.5438,55.000,4091.7,-33.37383,-70.19427
90.0,3.5594,55.040,4109.6,-33.37469,-70.19384
90.1,3.5383,55.120,4094.8,-33.37555,-70.19297
90.2,3.4859,55.080,4041.4,-33.37642,-70.19340
90.3,3.4426,55.040,3996.9,-33.37728,-70.19383
90.4,3.4106,64.540,4610.4,-33.37821,-70.09149
90.5,3.4259,64.580,4630.5,-33.37923,-70.09106
90.6,3.4109,64.400,4601.2,-33.38024,-70.09301
90.7,3.3987,64.360,4584.6,-33.38124,-70.09344
90.8,3.3853,54.560,3909.5,-33.38157,-70.19902
90.9,3.4289,54.520,3948.5,-33.38242,-70.19946
91.0,3.4761,54.520,3993.7,-33.38328,-70.19947
91.1,3.5235,54.560,4041.8,-33.38414,-70.19905
91.2,3.5381,54.500,4051.6,-33.38498,-70.19971
91.3,3.5575,54.460,4067.3,-33.38583,-70.20016
91.4,3.5809,54.400,4085.5,-33.38668,-70.20082
91.5,3.6032,54.380,4105.4,-33.38753,-70.20106
91.6,3.6082,54.340,4107.3,-33.38837,-70.20151
91.7,3.6184,54.300,4114.2,-33.38922,-70.20197
91.8,3.6487,54.240,4138.7,-33.39006,-70.20264
91.9,3.6713,54.200,4157.4,-33.39090,-70.20310
92.0,3.6264,54.120,4109.1,-33.39173,-70.20399
92.1,3.5404,54.040,4021.8,-33.39255,-70.20488
92.2,3.4648,54.500,3981.5,-33.39354,-70.19996
92.3,3.4709,54.560,3991.4,-33.39441,-70.19935
92.4,3.4855,54.680,4013.6,-33.39531,-70.19809
92.5,3.4849,54.840,4024.0,-33.39622,-70.19641
92.6,3.5009,54.920,4044.8,-33.39711,-70.19558
92.7,3.5455,54.980,4092.0,-33.39799,-70.19498
92.8,3.5058,54.940,4051.0,-33.39884,-70.19545
92.9,3.4372,54.860,3979.4,-33.39967,-70.19636
93.0,3.4020,54.840,3944.3,-33.40052,-70.19662
93.1,3.3693,52.880,3782.9,-33.40052,-70.21777
93.2,3.3275,52.840,3741.5,-33.40134,-70.21825
93.3,3.3184,54.760,3858.6,-33.40306,-70.19764
93.4,3.3753,54.840,3918.6,-33.40396,-70.19683
93.5,3.4444,54.840,3985.0,-33.40482,-70.19689
93.6,3.4524,54.900,3996.8,-33.40571,-70.19630
93.7,3.4366,54.940,3984.3,-33.40659,-70.19593
93.8,3.4349,54.980,3985.4,-33.40747,-70.19556
93.9,3.4370,55.020,3990.1,-33.40836,-70.19519
94.0,3.4370,55.080,3994.1,-33.40925,-70.19461
94.1,3.4654,55.180,4028.4,-33.41018,-70.19361
94.2,3.4608,55.160,4022.6,-33.41103,-70.19389
94.3,3.4021,55.120,3963.1,-33.41187,-70.19439
94.4,3.3621,55.100,3923.1,-33.41272,-70.19468
94.5,3.3277,55.100,3889.9,-33.41358,-70.19475
94.6,3.3160,55.260,3889.1,-33.41455,-70.19311
94.7,3.3472,55.340,3924.6,-33.41547,-70.19233
94.8,3.3816,55.400,3962.0,-33.41638,-70.19176
94.9,3.3730,55.420,3954.9,-33.41726,-70.19163
95.0,3.3522,55.460,3937.4,-33.41816,-70.19129
95.1,3.3542,55.460,3939.4,-33.41902,-70.19137
95.2,3.3600,55.460,3945.0,-33.41989,-70.19146
95.3,3.3701,55.480,3956.2,-33.42078,-70.19133
95.4,3.4184,55.500,4004.5,-33.42166,-70.19121
95.5,3.4112,55.580,4002.9,-33.42259,-70.19045
95.6,3.3695,55.600,3963.5,-33.42348,-70.19033
95.7,3.2919,55.480,3880.1,-33.42425,-70.19171
95.8,3.2316,55.480,3821.4,-33.42511,-70.19181
95.9,3.1886,55.480,3779.7,-33.42598,-70.19191
96.0,3.1735,55.480,3765.0,-33.42685,-70.19201
96.1,3.2013,33.520,2429.2,-33.40762,-70.42755
96.2,3.2510,55.540,3844.2,-33.42863,-70.19158
96.3,3.3002,33.560,2489.8,-33.40871,-70.42725
96.4,3.3357,33.600,2513.2,-33.40927,-70.42689
96.5,3.3543,33.620,2525.4,-33.40981,-70.42674
96.6,3.3684,33.660,2536.3,-33.41038,-70.42639
96.7,3.3811,33.640,2542.5,-33.41088,-70.42667
96.8,3.3836,33.620,2542.7,-33.41139,-70.42696
96.9,3.3994,33.640,2553.2,-33.41193,-70.42682
97.0,3.4013,33.640,2554.4,-33.41246,-70.42689
97.1,3.4057,33.640,2557.0,-33.41298,-70.42697
97.2,3.4149,33.600,2559.8,-33.41346,-70.42747
97.3,3.4244,33.560,2562.8,-33.41394,-70.42798
97.4,3.4306,33.540,2565.2,-33.41444,-70.42827
97.5,3.4315,33.540,2565.7,-33.41496,-70.42835
97.6,3.4374,33.520,2567.9,-33.41546,-70.42864
97.7,3.4383,33.520,2568.4,-33.41598,-70.42872
97.8,3.4532,33.520,2577.2,-33.41651,-70.42881
97.9,3.4812,33.520,2593.7,-33.41703,-70.42889
98.0,3.5084,33.480,2607.0,-33.41750,-70.42940
98.1,3.5219,33.460,2613.6,-33.41800,-70.42970
98.2,3.5311,33.440,2617.7,-33.41849,-70.43000
98.3,3.5306,33.400,2614.7,-33.41896,-70.43052
98.4,3.5452,33.360,2620.6,-33.41943,-70.43103
98.5,3.5610,33.360,2629.9,-33.41995,-70.43112
98.6,3.5769,33.340,2637.8,-33.42044,-70.43143
98.7,3.5952,33.340,2648.5,-33.42096,-70.43152
98.8,3.6169,33.320,2659.8,-33.42145,-70.43183
98.9,3.6414,33.300,2672.8,-33.42194,-70.43213
99.0,3.6497,33.260,2674.9,-33.42240,-70.43266
99.1,3.6548,33.240,2676.5,-33.42289,-70.43296
99.2,3.6620,33.240,2680.7,-33.42340,-70.43306
99.3,3.6708,33.220,2684.4,-33.42389,-70.43337
99.4,3.7070,32.780,2675.0,-33.42377,-70.43815
99.5,3.7461,32.760,2696.1,-33.42425,-70.43847
99.6,3.7843,32.760,2718.1,-33.42476,-70.43857
99.7,3.8039,32.780,2730.7,-33.42529,-70.43845
99.8,3.8081,32.780,2733.1,-33.42580,-70.43856
99.9,3.7665,33.120,2733.1,-33.42682,-70.43505
100.0,3.7418,33.220,2725.8,-33.42749,-70.43409
100.1,3.7156,33.240,2711.9,-33.42803,-70.43399
100.2,3.6940,33.260,2700.7,-33.42858,-70.43388
100.3,3.6627,33.280,2683.9,-33.42913,-70.43378
100.4,3.6367,33.280,2668.7,-33.42964,-70.43389
100.5,3.6018,33.340,2652.3,-33.43025,-70.43336
100.6,3.5613,33.360,2630.0,-33.43080,-70.43327
100.7,3.5195,33.360,2605.6,-33.43131,-70.43338
100.8,3.4778,33.360,2581.1,-33.43183,-70.43349
100.9,3.4444,33.360,2561.7,-33.43234,-70.43361
101.0,3.4085,33.420,2544.5,-33.43296,-70.43309
101.1,3.3823,33.460,2531.7,-33.43354,-70.43279
101.2,3.3745,33.520,2531.0,-33.43416,-70.43227
101.3,3.3564,33.560,2522.9,-33.43475,-70.43197
101.4,3.3139,33.600,2500.4,-33.43533,-70.43167
101.5,3.3036,33.640,2496.8,-33.43592,-70.43137
101.6,3.3156,33.660,2505.1,-33.43647,-70.43128
101.7,3.3225,33.720,2512.9,-33.43710,-70.43078
101.8,3.3356,33.760,2523.2,-33.43769,-70.43048
101.9,3.3651,33.780,2541.9,-33.43825,-70.43040
102.0,3.4129,33.820,2572.8,-33.43884,-70.43010
102.1,3.4529,33.820,2596.5,-33.43936,-70.43024
102.2,3.4839,33.800,2613.6,-33.43984,-70.43058
102.3,3.5049,33.780,2624.7,-33.44032,-70.43092
102.4,3.5072,33.780,2626.1,-33.44084,-70.43106
102.5,3.5193,33.780,2633.2,-33.44136,-70.43119
102.6,3.5277,33.800,2639.5,-33.44192,-70.43112
102.7,3.5601,33.800,2658.7,-33.44243,-70.43125
102.8,3.5867,33.800,2674.5,-33.44295,-70.43139
102.9,3.6143,33.780,2689.5,-33.44343,-70.43174
103.0,3.6435,33.780,2706.8,-33.44395,-70.43188
103.1,3.6797,33.800,2729.6,-33.44450,-70.43181
103.2,3.7095,33.840,2750.1,-33.44510,-70.43153
103.3,3.7351,33.860,2766.7,-33.44566,-70.43147
103.4,3.7587,33.960,2787.7,-33.44638,-70.43056
103.5,3.7543,34.020,2789.3,-33.44703,-70.43008
103.6,3.7703,34.240,2814.4,-33.44801,-70.42792
103.7,3.8077,34.240,2836.8,-33.44853,-70.42807
103.8,3.8092,34.220,2836.3,-33.44901,-70.42843
103.9,3.8137,34.240,2840.4,-33.44957,-70.42837
104.0,3.8088,34.260,2839.0,-33.45014,-70.42832
104.1,3.7988,34.280,2834.4,-33.45070,-70.42826
104.2,3.8129,34.300,2844.2,-33.45127,-70.42821
104.3,3.8307,34.320,2856.4,-33.45184,-70.42816
104.4,3.8580,34.360,2875.7,-33.45245,-70.42790
104.5,3.8514,34.360,2871.7,-33.45297,-70.42806
104.6,3.8236,34.340,2853.5,-33.45345,-70.42843
104.7,3.8196,34.340,2851.1,-33.45397,-70.42859
104.8,3.7810,34.360,2829.3,-33.45454,-70.42854
104.9,3.7148,34.400,2792.2,-33.45515,-70.42829
105.0,3.6882,34.440,2778.9,-33.45576,-70.42803
105.1,3.6802,34.480,2776.9,-33.45638,-70.42778
105.2,3.6917,34.520,2786.6,-33.45699,-70.42753
105.3,3.7169,34.540,2803.2,-33.45756,-70.42750
105.4,3.7543,34.540,2825.9,-33.45809,-70.42767
105.5,3.8057,34.560,2858.4,-33.45866,-70.42763
105.6,3.8367,34.560,2877.2,-33.45918,-70.42780
105.7,3.8294,34.540,2871.4,-33.45966,-70.42818
105.8,3.8512,34.520,2883.2,-33.46013,-70.42856
105.9,3.8707,34.540,2896.4,-33.46070,-70.42853
106.0,3.8812,34.540,2902.8,-33.46122,-70.42871
106.1,3.8884,34.540,2907.1,-33.46175,-70.42889
106.2,3.8958,34.540,2911.6,-33.46227,-70.42906
106.3,3.9124,34.520,2920.2,-33.46274,-70.42945
106.4,3.9385,34.240,2915.4,-33.46256,-70.43253
106.5,4.0080,34.220,2955.7,-33.46302,-70.43292
106.6,4.0422,34.200,2974.7,-33.46349,-70.43331
106.7,4.0327,34.200,2969.0,-33.46400,-70.43349
106.8,4.0254,34.200,2964.6,-33.46452,-70.43367
106.9,4.0197,34.200,2961.2,-33.46503,-70.43386
107.0,4.0236,34.200,2963.6,-33.46554,-70.43404
107.1,4.0150,34.200,2958.4,-33.46606,-70.43423
107.2,4.0231,34.220,2964.7,-33.46662,-70.43421
107.3,4.0294,34.220,2968.5,-33.46714,-70.43440
107.4,4.0330,34.200,2969.2,-33.46760,-70.43479
107.5,4.0412,34.200,2974.1,-33.46811,-70.43499
107.6,4.0585,34.200,2984.5,-33.46862,-70.43518
107.7,4.0782,34.260,3000.9,-33.46930,-70.43475
107.8,4.0960,34.300,3014.6,-33.46992,-70.43454
107.9,4.0817,34.340,3009.1,-33.47054,-70.43432
108.0,4.0565,34.460,3003.0,-33.47138,-70.43329
108.1,4.0736,35.180,3068.1,-33.47389,-70.42610
108.2,4.1107,34.680,3052.6,-33.47303,-70.43143
108.3,4.1502,34.680,3076.7,-33.47354,-70.43163
108.4,4.1851,34.640,3094.8,-33.47395,-70.43225
108.5,4.2223,34.620,3115.9,-33.47441,-70.43265
108.6,4.2483,34.620,3131.7,-33.47492,-70.43286
108.7,4.2697,34.620,3144.7,-33.47544,-70.43307
108.8,4.2813,34.640,3153.3,-33.47601,-70.43307
108.9,4.2921,34.640,3159.9,-33.47653,-70.43328
109.0,4.3096,34.600,3167.4,-33.47693,-70.43390
109.1,4.3245,34.640,3179.7,-33.47756,-70.43370
109.2,4.3350,34.680,3189.2,-33.47819,-70.43350
109.3,4.3443,34.700,3196.5,-33.47876,-70.43351
109.4,4.3569,34.720,3205.9,-33.47934,-70.43352
109.5,4.3642,34.740,3211.9,-33.47991,-70.43353
109.6,4.3641,34.760,3213.5,-33.48048,-70.43355
109.7,4.3695,34.740,3215.1,-33.48094,-70.43397
109.8,4.3620,34.720,3209.0,-33.48139,-70.43439
109.9,4.3443,34.660,3193.3,-33.48172,-70.43522
110.0,4.3330,34.600,3181.6,-33.48205,-70.43605
110.1,4.3415,34.580,3185.1,-33.48250,-70.43647
110.2,4.3685,34.580,3201.6,-33.48301,-70.43669
110.3,4.3927,34.560,3214.6,-33.48346,-70.43712
110.4,4.4073,34.560,3223.5,-33.48397,-70.43734
110.5,4.4050,34.560,3222.1,-33.48448,-70.43757
110.6,4.4291,34.540,3235.0,-33.48493,-70.43800
110.7,4.4491,34.500,3243.9,-33.48531,-70.43863
110.8,4.4550,34.500,3247.5,-33.48581,-70.43886
110.9,4.4361,34.500,3236.0,-33.48632,-70.43909
111.0,4.3861,34.600,3213.8,-33.48715,-70.43831
111.1,4.3641,34.640,3203.7,-33.48778,-70.43814
111.2,4.3537,34.640,3197.4,-33.48829,-70.43837
111.3,4.3186,34.640,3176.0,-33.48880,-70.43860
111.4,4.2483,34.720,3139.6,-33.48957,-70.43804
111.5,4.2087,34.800,3121.7,-33.49034,-70.43747
111.6,4.2020,34.840,3120.8,-33.49098,-70.43731
111.7,4.1973,34.860,3119.4,-33.49155,-70.43735
111.8,4.1797,34.900,3111.8,-33.49219,-70.43719
111.9,4.1701,34.900,3105.9,-33.49270,-70.43743
112.0,4.1630,34.920,3103.1,-33.49328,-70.43747
112.1,4.1538,34.940,3099.0,-33.49385,-70.43752
112.2,4.1431,34.960,3094.0,-33.49443,-70.43756
112.3,4.1450,35.000,3098.3,-33.49507,-70.43741
112.4,4.1229,35.060,3089.3,-33.49579,-70.43706
112.5,4.1363,35.080,3099.1,-33.49636,-70.43711
112.6,4.1416,35.100,3103.9,-33.49694,-70.43716
112.7,4.1580,35.140,3117.1,-33.49759,-70.43701
112.8,4.1868,35.140,3134.9,-33.49810,-70.43727
112.9,4.1729,35.120,3124.8,-33.49854,-70.43772
113.0,4.1749,35.100,3124.4,-33.49898,-70.43818
113.1,4.2026,35.080,3139.9,-33.49941,-70.43863
113.2,4.1913,35.080,3133.0,-33.49992,-70.43889
